Index,Position,High Score,High Rebound,High Assist,High Steal,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Total Awards,Draft Year,Draft Round,Draft Pick
2477,1,0,2,0,0,0,0,0,74,255,False,3.4,0.4,1.9,2.24,147.0,72,430,1973,0,1996,1,28
2478,6,0,0,0,0,0,0,0,10,24,False,2.4,0.3,1.0,1.98,86.0,72,239,1954,0,1977,1,19
2479,3,0,0,0,0,0,0,0,55,238,False,4.3,1.3,0.0,1.88,84.0,72,637,1922,0,-1,-1,-1
2480,1,8,5,2,0,6,0,0,208,1159,False,5.6,0.9,3.8,2.11,118.0,26,278,1991,0,2013,2,55
2481,3,3,0,1,0,1,0,0,86,591,False,6.9,0.7,2.0,1.91,84.0,72,651,1926,0,1949,1,4
2483,6,12,2,3,1,4,1,0,188,725,False,3.9,1.6,1.0,1.91,92.0,72,550,1985,0,2007,1,11
2487,6,0,0,0,0,0,0,0,15,56,False,3.7,0.1,1.4,1.98,81.0,13,488,2000,0,-1,-1,-1
2488,1,0,0,0,0,0,0,0,17,26,False,1.5,0.3,1.6,2.11,109.0,72,595,1974,0,1997,2,41
2489,6,35,5,12,3,12,5,1,551,6977,False,12.7,6.0,2.7,1.8,88.0,72,380,1987,1,2009,1,18
2490,3,6,3,1,2,2,1,0,243,1175,False,4.8,0.5,1.7,2.03,95.0,72,317,1994,0,2016,2,47
2491,6,0,0,0,0,0,0,0,264,1826,False,6.9,2.6,1.3,1.85,82.0,72,501,1948,0,1971,3,48
2492,6,35,9,15,2,7,6,1,392,5546,False,12.1,3.9,3.8,1.98,93.0,72,330,1994,0,2016,1,20
2493,3,4,3,0,0,2,0,0,146,477,False,3.3,0.3,1.9,2.08,101.0,72,577,1997,0,2017,1,18
2494,1,2,0,0,0,0,0,0,135,1114,False,8.3,0.9,6.8,2.03,102.0,72,376,1945,0,1968,2,20
2496,6,28,5,13,6,11,2,2,700,6684,False,9.5,4.8,1.7,1.85,77.0,72,409,1957,0,1979,5,104
2498,1,8,6,2,0,3,1,0,449,1835,False,4.1,0.5,3.2,2.11,120.0,72,647,1966,0,1988,1,17
2500,6,0,0,0,0,0,0,0,28,109,False,3.9,0.8,1.4,2.01,88.0,72,446,1992,0,2013,2,43
2501,6,2,1,0,0,2,0,0,96,773,False,8.1,3.2,1.4,1.83,84.0,72,314,1956,1,1978,1,10
2502,3,21,0,7,0,5,0,0,742,5733,False,7.7,1.1,10.3,2.08,93.0,72,589,1944,0,1966,1,3
2503,6,24,5,5,3,9,2,1,811,7765,False,9.6,1.7,2.6,1.96,98.0,72,625,1985,0,2008,1,22
2504,7,10,6,4,1,2,2,0,290,2384,False,8.2,1.3,3.0,1.96,95.0,72,162,1992,0,-1,-1,-1
2505,4,20,14,4,2,5,0,2,829,11232,False,13.5,2.2,8.8,2.06,111.0,72,196,1983,6,2005,1,30
2506,6,0,0,1,0,0,0,1,73,168,False,2.3,0.4,0.6,1.96,91.0,72,448,1964,0,1987,2,35
2507,3,23,0,2,0,7,0,0,297,2229,False,7.5,0.9,4.2,1.93,91.0,72,330,1936,0,1959,4,24
2509,3,0,0,0,0,0,0,0,182,1114,False,6.1,1.0,4.7,2.08,98.0,72,324,1962,0,1985,1,11
2510,6,0,0,0,0,0,0,0,48,66,False,1.4,0.7,0.6,1.91,86.0,72,568,1967,0,-1,-1,-1
2511,0,0,0,0,0,0,0,0,36,140,False,3.9,1.4,1.8,1.96,91.0,72,577,1990,0,2011,2,43
2513,6,12,0,2,3,2,0,0,448,3285,False,7.3,3.8,2.7,1.91,88.0,72,415,1952,1,1976,1,10
2514,3,6,1,1,0,1,0,1,97,282,False,2.9,0.7,1.2,1.96,84.0,72,315,1950,0,1972,1,6
2515,6,0,0,0,0,0,0,0,110,626,False,6.0,2.7,1.8,1.88,83.0,72,589,1999,0,2020,2,38
2516,6,3,0,1,0,1,0,0,121,949,False,7.8,1.9,2.1,1.91,84.0,72,143,1927,0,1949,-1,-1
2517,3,6,0,0,0,1,0,0,24,51,False,2.1,0.2,0.0,1.88,86.0,72,100,1923,0,-1,-1,-1
2518,0,1,1,1,0,1,0,0,310,2182,False,7.0,1.3,1.6,1.93,91.0,72,281,1966,0,-1,-1,-1
2519,6,0,0,2,0,0,0,0,66,213,False,3.2,1.8,0.8,1.83,82.0,72,96,1942,0,-1,-1,-1
2520,6,0,0,0,0,0,0,0,11,103,False,9.4,3.2,2.6,1.91,82.0,72,63,1992,0,2014,-1,-1
2521,1,12,7,1,1,4,0,1,596,4414,False,1.7,0.5,2.3,2.18,113.0,73,317,1993,0,2013,1,5
2522,6,28,7,5,2,8,6,2,565,6745,False,11.9,2.1,2.8,1.93,98.0,72,338,1973,1,1994,2,46
2523,6,42,0,12,0,14,0,0,426,4204,False,9.9,3.3,2.9,1.91,84.0,72,256,1932,0,1954,2,10
2524,1,2,2,0,0,0,0,0,31,44,False,1.4,0.1,1.1,2.16,113.0,72,343,1967,0,1989,2,34
2525,3,45,17,9,6,19,7,5,628,12324,False,23.8,3.9,6.5,2.01,102.0,72,470,1991,26,2011,1,15
2526,4,30,13,4,1,2,5,2,456,2545,False,4.8,0.1,3.8,2.13,118.0,72,251,1992,0,2012,1,11
2527,6,0,0,1,0,0,0,0,321,1210,False,3.8,2.9,1.2,1.8,75.0,72,63,1963,0,1986,3,70
2529,6,10,2,3,2,2,0,0,250,1816,False,7.3,4.0,1.9,1.88,79.0,72,262,1959,0,1980,1,10
2530,6,0,0,0,0,0,0,0,11,38,False,3.5,0.7,0.6,1.91,77.0,72,196,1965,0,-1,-1,-1
2531,3,9,7,1,1,2,1,1,377,2395,False,6.4,0.8,3.8,2.08,103.0,72,637,1989,0,2011,2,40
2532,3,9,0,4,0,3,0,0,103,463,False,4.5,2.0,1.3,1.88,86.0,72,515,1920,0,-1,-1,-1
2533,6,30,16,18,5,12,4,2,752,10433,False,13.9,6.2,6.0,1.91,77.0,72,20,1960,5,1982,1,11
2534,3,17,9,2,2,6,1,4,830,5888,False,7.1,0.9,5.2,2.03,95.0,72,631,1961,0,1982,1,9
2535,6,12,0,2,0,1,0,0,255,1481,False,5.8,2.2,2.1,1.91,79.0,72,380,1945,0,1967,4,39
2537,3,15,0,0,0,3,0,0,95,799,False,8.4,1.4,0.0,1.88,88.0,72,173,1921,0,-1,-1,-1
2538,6,6,0,0,0,0,0,0,64,373,False,5.8,1.5,1.4,1.83,79.0,72,20,1943,0,1966,10,88
2539,3,11,0,1,0,5,0,0,139,750,False,5.4,0.9,0.0,2.01,98.0,72,407,1917,0,-1,-1,-1
2541,3,0,0,0,0,0,0,0,25,89,False,3.6,0.3,1.4,1.98,102.0,72,480,1975,0,1995,2,50
2542,0,7,4,2,2,2,1,3,159,567,False,3.6,0.6,1.3,2.01,98.0,72,338,1977,0,1999,1,19
2543,6,2,2,1,0,0,0,0,99,229,False,2.3,0.3,1.2,1.98,91.0,72,281,1963,0,1985,6,139
2544,3,34,13,7,4,11,6,2,1049,15579,False,14.9,1.7,5.2,2.08,107.0,72,184,1979,2,1998,2,32
2545,6,42,11,9,5,9,1,3,450,7902,False,17.6,2.6,4.3,2.01,88.0,72,390,1965,1,1987,1,22
2547,6,0,0,0,0,0,0,0,103,598,False,4.6,0.9,1.3,1.85,77.0,72,5,2001,0,2020,1,13
2548,3,0,0,0,0,0,0,0,267,1942,False,7.3,0.9,3.5,2.03,93.0,72,251,1968,0,1990,2,42
2549,6,22,13,8,1,7,0,0,237,1870,False,7.9,1.4,2.1,1.93,93.0,72,530,1967,0,1989,1,15
2551,6,3,5,1,1,1,1,1,177,346,False,2.0,0.7,1.4,1.98,95.0,72,274,1988,0,2011,2,53
2552,6,2,0,0,0,0,0,0,38,126,False,3.3,0.7,0.7,1.93,82.0,72,589,1952,0,1974,10,175
2553,6,55,10,13,4,13,12,3,769,19376,False,32.2,7.3,4.8,1.88,88.0,72,613,1990,30,2012,1,6
2554,6,21,6,7,2,8,2,1,480,5567,False,11.6,4.3,2.8,1.91,91.0,72,234,1988,1,-1,-1,-1
2555,3,0,0,0,0,0,0,0,10,10,False,1.0,0.5,1.6,2.06,102.0,72,491,1958,0,1981,2,44
2556,2,22,17,3,3,9,0,8,953,6298,False,6.6,1.0,6.3,2.13,111.0,72,20,1958,0,1981,1,21
2557,5,3,1,0,0,2,1,1,192,1161,False,6.6,0.9,2.6,1.96,100.0,72,380,2000,0,2019,1,25
2558,3,0,0,0,0,0,0,0,71,467,False,6.7,0.8,2.8,1.98,105.0,72,330,1998,0,2021,2,42
2559,6,12,4,3,2,4,2,1,203,773,False,3.8,2.0,1.4,1.93,95.0,72,300,1975,0,1996,2,42
2560,6,20,8,14,3,8,1,2,833,5231,False,6.3,3.0,2.4,2.01,87.0,72,428,1985,1,2004,1,4
2561,1,12,0,3,0,4,0,0,117,732,False,6.3,1.9,4.7,2.08,100.0,72,647,1925,0,1949,1,6
2562,1,0,0,0,0,0,0,0,28,58,False,2.1,0.2,1.3,2.11,129.0,72,226,1973,0,-1,-1,-1
2563,3,22,0,8,0,8,0,0,560,4682,False,8.4,1.4,6.4,1.98,91.0,72,618,1928,0,1950,-1,-1
2564,6,28,9,8,4,6,1,2,388,5130,False,13.2,2.9,3.1,1.98,93.0,72,161,1959,0,1981,4,76
2565,1,0,0,0,0,0,0,0,372,1694,False,4.6,1.0,3.0,2.08,104.0,72,20,1952,0,1976,2,24
2566,3,3,0,1,0,1,0,0,62,232,False,3.7,0.8,2.6,1.96,84.0,72,304,1927,0,1952,1,7
2567,3,0,0,0,0,0,0,0,20,30,False,1.5,0.2,1.6,2.06,102.0,72,274,1966,0,1988,3,51
2570,3,0,0,0,0,0,0,0,148,875,False,5.9,1.2,2.3,1.98,93.0,72,7,1959,0,1981,1,17
2571,3,5,0,0,0,1,0,0,209,1265,False,6.1,1.0,3.9,1.96,91.0,72,471,1928,0,1950,1,11
2573,3,5,3,1,0,1,0,0,24,120,False,5.0,0.8,2.1,1.98,125.0,72,301,2002,0,-1,-1,-1
2574,6,18,0,4,0,9,0,0,257,3196,False,12.4,3.0,4.6,1.88,79.0,72,256,1921,3,-1,-1,-1
2575,4,15,8,2,4,1,3,3,656,3854,False,5.9,1.1,2.8,2.11,104.0,72,262,1964,0,1987,2,45
2576,3,0,0,0,0,0,0,0,98,345,False,3.5,0.5,3.3,2.06,113.0,72,119,1972,0,-1,-1,-1
2577,0,26,14,6,6,12,2,2,1003,9518,False,9.5,1.7,6.1,2.06,109.0,72,174,1966,0,1988,2,33
2578,6,20,5,3,3,7,1,1,893,12131,False,13.6,1.9,2.8,1.96,91.0,72,155,1956,0,1978,2,29
2579,6,6,0,1,0,0,0,0,71,274,False,3.9,0.8,0.8,1.88,82.0,72,605,1944,0,1967,5,45
2580,3,0,0,0,0,0,0,0,18,148,False,8.2,0.7,4.7,2.06,116.0,72,302,1993,0,-1,-1,-1
2582,3,21,22,9,3,7,0,3,449,2299,False,7.0,2.5,9.3,2.06,101.0,72,577,1996,0,2015,1,30
2583,1,36,14,3,3,8,4,7,946,15486,False,15.9,1.3,6.7,2.16,128.0,72,530,1988,7,2008,1,10
2584,7,8,3,3,2,1,1,0,249,1448,False,5.8,1.0,2.4,1.96,88.0,22,515,1974,0,1998,1,24
2585,0,0,0,0,0,0,0,0,113,733,False,6.5,3.8,1.7,1.83,79.0,62,452,1980,2,2001,1,24
2586,1,20,13,4,2,6,0,4,976,8308,False,3.0,0.5,1.4,2.13,127.0,72,530,1988,0,2008,1,15
2587,6,0,0,0,0,0,0,0,37,272,False,7.4,2.7,1.9,1.93,86.0,72,264,1972,0,-1,-1,-1
2588,3,16,0,3,0,4,0,0,511,3156,False,6.2,0.7,5.6,1.96,100.0,72,415,1930,0,1955,1,3
2589,3,0,0,0,0,0,0,0,67,147,False,2.2,0.6,1.8,1.96,95.0,72,477,1945,0,1967,5,54
2590,6,31,0,7,0,13,0,0,755,11575,False,15.3,3.7,3.0,1.91,86.0,72,515,1940,0,1962,2,11
2591,6,0,0,0,0,0,0,0,12,43,False,3.6,0.7,1.7,1.96,85.0,9,538,1999,0,2019,2,35
2592,3,38,9,6,2,17,0,1,789,13895,False,17.6,1.4,5.9,2.03,98.0,72,500,1942,5,1965,4,33
2593,4,32,21,5,6,12,8,3,874,14814,False,8.2,1.9,6.4,2.03,114.0,72,577,1988,9,2008,1,5
2594,3,6,0,1,0,2,0,0,227,1550,False,6.8,0.8,4.0,2.06,98.0,72,415,1949,0,1971,1,9
2595,1,33,0,7,0,11,0,0,704,11947,True,17.0,1.6,9.5,2.06,106.0,72,271,1929,2,1952,1,9
2596,6,0,0,0,0,0,0,0,193,562,False,2.9,3.9,1.7,1.83,88.0,72,383,1960,0,1983,2,25
2597,6,2,0,1,0,2,0,0,20,45,False,2.3,0.7,1.0,1.91,84.0,72,447,1949,0,1971,8,125
2598,6,36,11,12,4,12,7,4,1078,15731,False,11.2,5.1,4.1,1.83,89.0,72,595,1986,9,2006,1,24
2599,6,0,0,0,0,0,0,0,12,29,False,2.4,0.5,0.8,1.93,95.0,72,260,1993,0,-1,-1,-1
2601,3,35,0,11,0,9,0,0,829,14053,True,17.0,3.3,15.6,2.03,104.0,72,405,1940,11,1962,-1,-1
2602,6,30,10,14,4,10,4,1,928,9951,False,10.7,7.0,2.3,1.91,79.0,72,317,1953,1,1976,1,1
2604,3,29,17,9,4,12,0,5,855,12339,False,14.4,2.3,8.8,2.06,98.0,72,314,1952,4,1974,1,14
2605,0,15,3,4,1,2,2,0,242,1147,False,4.7,1.5,1.0,1.8,75.0,72,410,1982,0,-1,-1,-1
2606,3,2,0,1,0,2,0,0,87,196,False,2.3,0.4,1.9,1.98,93.0,72,241,1939,0,1961,2,15
2607,6,12,3,6,5,3,2,1,554,4710,False,8.5,3.1,1.7,1.83,79.0,72,365,1977,0,1998,1,23
2608,6,0,0,0,0,0,0,0,31,89,False,2.9,1.1,0.8,1.88,82.0,72,512,1928,0,1951,6,56
2610,6,8,4,4,1,4,0,0,82,272,False,3.3,2.7,1.0,1.83,75.0,72,329,1951,0,1974,2,34
2611,6,20,0,4,0,14,0,0,300,2462,False,8.2,2.2,2.2,1.85,81.0,72,374,1923,0,1948,-1,-1
2613,7,26,7,3,2,5,6,0,328,1937,False,5.9,0.9,2.0,2.01,98.0,26,322,1995,0,2016,1,24
2614,3,0,0,0,0,0,0,0,26,23,False,0.9,0.2,0.7,2.08,102.0,72,539,1996,0,2017,1,24
2615,3,16,9,2,2,2,4,0,523,4065,False,7.6,0.9,4.1,2.06,106.0,13,274,1995,0,2015,1,12
2616,3,19,14,6,4,5,2,4,774,5109,False,6.6,1.4,5.0,2.03,107.0,72,380,1970,0,1993,1,12
2617,3,0,0,1,0,0,0,0,95,310,False,3.3,1.1,1.3,1.96,88.0,72,338,1968,0,1991,2,28
2618,3,2,0,1,0,0,0,0,49,126,False,2.6,0.6,1.4,2.01,98.0,72,577,1945,0,1968,4,39
2619,7,8,1,0,0,2,2,0,30,90,False,3.0,0.5,1.1,1.98,91.0,72,328,1992,0,2016,-1,-1
2620,1,14,11,3,2,4,0,5,223,1369,False,6.1,0.5,4.0,2.13,127.0,13,607,1976,1,1999,2,47
2623,3,0,0,0,0,0,0,0,30,48,False,1.6,0.1,0.8,1.96,95.0,72,97,1951,0,1973,6,88
2624,1,36,0,8,0,11,0,0,641,11234,True,17.5,3.2,7.5,2.03,84.0,72,518,1928,7,1949,-1,-1
2625,0,2,1,1,0,1,0,0,10,18,False,1.8,0.9,0.1,1.85,93.0,72,261,1990,0,-1,-1,-1
2626,6,0,0,0,0,0,0,0,19,44,False,2.3,0.3,0.5,1.93,97.0,40,542,1980,1,-1,-1,-1
2627,6,0,0,0,0,0,0,0,128,916,False,7.2,1.8,2.5,1.91,84.0,72,166,1957,0,1979,2,25
2629,6,20,7,7,2,8,3,0,456,2997,False,6.6,3.1,2.0,1.91,92.0,72,77,1990,0,2011,2,34
2630,3,0,0,0,0,0,0,0,22,32,False,1.5,0.0,1.1,2.06,112.0,72,220,1970,0,1993,1,27
2631,3,18,8,1,1,6,0,1,160,1030,False,6.4,0.8,2.9,2.01,93.0,72,300,1958,0,1981,3,52
2632,3,0,0,0,0,0,0,0,23,46,False,2.0,0.2,1.5,2.08,103.0,72,196,1986,0,2011,2,52
2633,6,25,0,5,0,9,0,0,117,823,False,7.0,1.1,1.9,1.85,82.0,72,479,1923,0,1948,-1,-1
2634,0,0,0,0,0,0,0,0,12,32,False,2.7,0.7,1.0,1.88,84.0,72,21,1995,0,2018,-1,-1
2635,0,0,0,0,0,0,0,0,251,1685,False,6.7,1.7,1.9,1.93,84.0,72,543,1969,1,1991,1,8
2637,6,22,7,12,6,4,2,1,551,5259,False,9.5,4.0,2.2,1.91,79.0,72,274,1957,0,1979,1,22
2640,6,0,0,0,0,0,0,0,48,80,False,1.7,1.4,0.5,1.93,91.0,72,577,1969,0,-1,-1,-1
2641,3,8,13,5,2,5,0,2,453,975,False,2.2,0.4,2.6,2.06,116.0,72,530,1976,0,2000,1,29
2642,3,0,0,0,0,0,0,0,24,124,False,5.2,0.9,2.0,1.96,84.0,72,120,1926,0,1950,-1,-1
2643,0,0,0,0,0,0,0,0,26,58,False,2.2,2.4,1.0,1.85,73.0,72,9,1989,0,2012,0,0
2644,3,25,15,5,2,11,2,2,827,13198,False,16.0,2.1,4.9,1.98,102.0,72,163,1979,0,1999,1,13
2645,3,0,0,0,0,0,0,0,14,12,False,0.9,0.1,0.7,2.03,92.0,72,271,1959,0,1982,2,28
2646,1,19,12,2,2,11,0,6,680,4917,False,7.2,0.6,6.5,2.11,120.0,13,274,1978,2,2000,1,19
2648,1,22,10,5,2,5,0,3,618,3209,False,5.2,0.6,4.4,2.11,119.0,26,424,1986,0,2005,1,28
2649,1,18,0,2,0,5,0,0,414,2388,False,5.8,1.3,2.9,2.03,100.0,72,216,1922,0,-1,-1,-1
2651,3,17,18,4,3,8,0,4,1117,7763,False,6.9,1.0,6.2,2.08,118.0,72,230,1958,1,1980,2,35
2652,7,34,12,9,5,10,8,5,955,10925,False,11.4,2.9,4.5,1.98,101.0,72,108,1965,3,1988,1,14
2654,0,14,7,4,2,5,3,5,263,1216,False,4.6,0.6,2.8,2.13,100.0,61,26,1997,0,2016,1,10
2655,6,0,0,0,0,0,0,0,44,258,False,5.9,1.4,0.0,1.75,68.0,72,120,1924,0,-1,-1,-1
2656,6,0,0,0,0,0,0,0,160,1314,False,6.7,3.5,2.8,1.96,79.0,26,25,2001,0,2020,2,34
2657,0,35,8,8,4,14,1,2,905,17231,False,19.0,2.4,2.6,1.93,93.0,72,341,1961,2,1983,1,10
2658,3,50,22,9,6,22,1,5,1476,36928,True,25.0,3.6,10.1,2.06,117.0,72,301,1963,59,1985,1,13
2659,1,42,26,6,6,18,1,5,1329,27409,True,20.6,1.4,12.2,2.08,98.0,72,431,1955,29,-1,-1,-1
2661,3,0,0,0,0,0,0,0,39,80,False,2.1,0.7,2.2,2.08,104.0,72,470,1956,0,1978,7,149
2662,4,0,0,0,0,0,0,0,84,417,False,6.1,1.4,4.3,2.08,109.0,28,479,1999,0,2021,2,54
2664,3,0,0,0,0,0,0,0,81,335,False,4.1,1.1,0.0,1.93,93.0,72,416,1919,0,1947,-1,-1
2665,0,0,0,0,0,0,0,0,10,11,False,1.1,0.4,1.4,1.91,86.0,57,590,2000,0,-1,-1,-1
2668,7,39,6,4,2,4,7,2,270,2156,False,8.8,2.3,3.4,1.96,98.0,72,200,1996,0,2019,2,48
2669,6,0,0,0,0,0,0,0,127,1142,False,7.7,1.8,2.3,1.91,81.0,72,196,2001,0,2021,1,18
2670,0,35,12,8,3,9,1,3,883,12367,False,14.0,2.3,5.2,2.08,106.0,72,271,1966,3,1988,1,1
2671,3,8,0,3,0,1,0,0,280,1418,False,5.1,0.7,4.5,2.01,95.0,72,264,1944,0,1967,8,80
2672,1,5,3,1,0,3,0,1,55,182,False,3.3,0.2,1.7,2.11,111.0,72,607,1970,0,1993,2,40
2673,6,0,0,0,0,0,0,0,30,123,False,4.1,2.3,1.5,1.88,86.0,36,19,2001,0,2020,2,48
2674,6,9,2,2,1,3,0,2,216,660,False,3.1,1.1,1.2,2.01,86.0,72,583,1960,0,1983,2,43
2675,6,0,0,0,0,0,0,0,42,236,False,5.6,2.2,2.2,1.91,86.0,72,398,1935,0,1959,5,37
2676,6,37,2,11,0,16,1,0,658,15948,True,24.2,5.4,4.2,1.96,89.0,72,300,1947,6,1970,1,3
2677,6,0,0,0,0,0,0,0,51,234,False,4.6,0.1,0.0,1.83,84.0,72,146,1920,0,-1,-1,-1
2679,6,0,0,0,0,0,0,0,29,55,False,1.9,0.4,1.1,1.98,86.0,72,262,1966,0,1989,1,23
2680,6,32,10,13,4,7,4,0,846,16297,False,19.3,7.6,3.0,1.88,93.0,72,220,1977,12,1996,1,4
2681,6,27,4,9,3,15,3,1,363,4631,True,12.8,2.2,2.3,1.96,91.0,40,532,1964,4,1987,6,127
2682,6,17,0,0,0,5,0,0,43,333,False,7.7,1.4,0.0,1.8,75.0,72,234,1924,0,1947,-1,-1
2683,3,33,1,7,0,11,0,0,849,12541,False,14.8,2.1,5.2,1.98,91.0,72,163,1944,1,1966,1,5
2684,7,38,20,5,6,10,5,6,1163,17700,False,15.2,1.9,8.7,2.01,103.0,72,578,1978,12,1999,1,9
2685,1,16,10,4,1,8,0,2,317,1790,False,3.3,0.3,1.9,2.24,132.0,58,137,1988,0,-1,-1,-1
2686,4,0,0,0,0,0,0,0,348,6030,False,25.6,1.9,8.6,2.13,109.0,25,19,1997,1,2017,1,7
2687,3,0,0,0,0,0,0,0,30,51,False,1.7,0.2,1.0,2.08,102.0,16,118,1985,0,2006,2,59
2688,0,8,6,0,2,2,0,2,230,638,False,2.8,0.2,2.2,2.08,113.0,46,84,1975,2,1998,2,44
2689,6,0,0,0,0,0,0,0,61,225,False,3.7,1.5,1.4,1.91,84.0,72,174,1948,0,-1,-1,-1
2690,6,0,0,0,0,0,0,0,60,269,False,4.5,1.5,1.3,1.91,91.0,72,312,1954,0,1977,8,165
2691,3,0,0,0,0,0,0,0,39,119,False,3.1,0.8,2.2,2.01,98.0,72,501,1946,0,1968,11,136
2692,3,3,0,0,0,1,0,0,119,293,False,2.5,0.3,1.0,2.01,104.0,72,133,1972,0,1995,2,39
2693,3,28,13,4,2,5,6,2,957,10716,False,11.2,1.4,6.7,2.06,111.0,72,133,1973,1,1994,1,4
2694,6,0,0,0,0,0,0,0,160,802,False,5.0,4.9,1.6,1.93,91.0,72,380,1991,0,2012,1,13
2695,3,6,2,3,1,4,0,1,164,1257,False,9.1,2.5,3.6,2.01,100.0,72,648,1998,0,-1,-1,-1
2696,7,0,0,0,0,0,0,0,63,170,False,2.7,0.4,1.0,2.01,86.0,72,403,1982,0,-1,-1,-1
2697,3,11,0,0,0,3,0,0,168,952,False,5.7,1.1,2.9,1.93,98.0,72,625,1931,0,1954,1,7
2698,3,0,0,0,0,0,0,0,13,17,False,1.3,0.3,2.8,2.01,91.0,72,407,1948,0,-1,-1,-1
2699,3,0,0,0,0,0,0,0,84,397,False,4.7,0.7,1.6,2.01,93.0,72,216,1962,0,1985,2,26
2700,1,0,0,0,0,0,0,0,54,113,False,2.1,0.3,2.2,2.13,113.0,72,338,1969,0,-1,-1,-1
2702,3,15,11,6,2,3,2,1,202,1609,False,9.6,1.6,4.8,1.96,93.0,72,367,1995,0,-1,-1,-1
2703,3,4,3,0,1,0,0,0,243,1229,False,5.1,0.5,1.9,2.01,100.0,72,272,1984,0,-1,-1,-1
2704,3,0,0,0,0,0,0,0,178,1024,False,5.0,1.6,3.4,1.98,93.0,72,367,1995,0,2019,2,36
2706,0,16,6,6,1,6,3,0,514,3525,False,6.9,2.9,1.1,1.8,77.0,72,577,1971,0,-1,-1,-1
2707,1,9,0,1,0,1,0,0,137,410,False,3.0,0.3,0.0,2.01,95.0,72,109,1920,0,-1,-1,-1
2708,6,0,0,0,0,0,0,0,92,834,False,9.1,0.8,0.0,1.73,73.0,72,216,1920,0,-1,-1,-1
2709,1,0,0,0,0,0,0,0,24,22,False,0.9,0.4,1.2,2.06,100.0,62,452,1962,0,1985,2,38
2710,3,5,4,1,2,2,1,1,184,998,False,5.4,0.6,3.5,2.08,108.0,72,300,1994,0,2015,1,25
2712,6,5,2,3,0,1,1,1,18,86,False,4.8,1.2,0.9,1.88,84.0,72,324,1996,0,-1,-1,-1
2713,0,0,0,0,0,0,0,0,96,525,False,5.5,0.6,2.4,1.96,104.0,72,77,1995,0,-1,-1,-1
2714,0,36,16,6,4,10,1,4,757,9325,False,12.3,1.9,6.8,2.06,102.0,72,119,1977,5,2000,1,1
2715,6,26,8,3,2,10,3,1,714,12396,False,17.4,1.9,3.2,2.01,90.0,72,623,1983,1,2004,1,26
2716,1,0,0,0,0,0,0,0,271,1430,False,5.3,0.7,4.6,2.11,94.0,72,306,1950,0,1972,1,1
2717,6,18,4,5,0,6,0,1,69,204,False,3.0,0.7,0.9,1.98,91.0,72,517,1964,0,1986,1,16
2720,6,32,0,9,0,12,0,0,745,7337,True,9.8,4.2,3.4,1.78,77.0,72,557,1925,0,-1,-1,-1
2721,6,0,0,0,0,0,0,0,16,21,False,1.3,0.1,0.8,1.98,98.0,72,133,1999,0,2022,2,51
2722,3,0,0,0,0,0,0,0,206,2154,False,12.7,1.5,5.5,2.01,98.0,72,247,2001,0,2020,2,52
2723,3,36,9,9,3,13,5,1,611,11644,False,19.1,4.0,5.4,2.03,112.0,72,274,1972,4,1993,1,4
2724,6,5,0,2,0,2,0,0,99,478,False,4.8,1.8,2.1,1.78,79.0,72,97,1928,0,-1,-1,-1
2725,3,29,15,7,5,8,0,2,882,9656,False,10.9,3.4,8.3,2.03,116.0,72,545,1966,3,1988,3,53
2726,0,19,12,5,2,9,1,2,643,7767,False,12.1,1.6,4.5,1.96,101.0,72,410,1977,1,2000,1,17
2727,0,0,0,1,0,0,0,0,103,695,False,6.7,2.6,2.0,1.8,86.0,72,271,1994,0,2017,2,34
2728,0,18,5,4,2,6,4,1,518,3289,False,6.3,1.3,1.7,1.96,93.0,72,596,1980,0,2002,2,30
2729,4,12,7,1,0,2,0,2,683,4238,False,6.2,0.4,4.3,2.06,113.0,72,317,1967,0,1990,2,43
2730,3,5,0,1,0,1,0,0,112,283,False,2.5,0.5,2.4,2.06,100.0,72,543,1948,0,1969,3,40
2732,6,3,1,0,0,3,0,0,201,1359,False,4.8,0.5,1.4,1.98,98.0,72,296,1996,0,-1,-1,-1
2734,0,0,0,0,0,0,0,0,14,54,False,3.9,1.0,0.6,1.93,91.0,72,448,1995,0,2018,-1,-1
2735,7,0,0,0,0,0,0,0,78,1302,False,16.7,1.5,4.1,1.96,95.0,13,19,2002,1,2022,1,6
2736,6,30,5,10,3,4,1,1,465,3654,False,7.9,4.2,1.3,1.85,77.0,72,637,1959,0,1980,1,14
2737,6,27,8,5,4,13,5,3,950,11100,False,3.4,0.7,2.2,1.96,100.0,72,314,1986,0,-1,-1,-1
2738,3,18,0,1,0,4,0,0,259,2046,False,7.9,1.2,4.0,1.93,86.0,72,584,1923,0,-1,-1,-1
2739,3,0,0,0,0,0,0,0,98,479,False,4.9,0.2,3.7,2.03,113.0,72,558,1969,0,1992,2,28
2740,6,38,9,8,3,9,6,3,196,3017,False,20.3,3.5,2.9,1.88,91.0,72,274,2000,0,2020,1,21
2741,3,15,11,3,2,5,0,3,618,3481,False,5.6,0.4,4.2,2.01,118.0,72,119,1983,0,2005,1,26
2742,3,28,15,8,4,14,0,2,835,10465,False,12.5,2.2,6.3,2.03,93.0,72,384,1955,1,1977,1,12
