Index,Position,High Score,High Rebound,High Assist,High Steal,High Field Goals,High Free Throws,High Three Pointers,High Block,Total Games,Total Points,Hall Of Famer,Points,Assists,Rebound,Height,Weight,Country,Previous Team,Birthdate,Experience,Total Awards,Draft Year,Draft Round,Draft Pick
3908,1,34,0,6,0,13,11,0,0,598,5859,FALSE,9.8,1.6,6.2,2.03,101,72,201,1925,10,0,-1,-1,-1
3909,6,0,0,0,0,0,0,0,0,60,318,FALSE,5.3,0.5,0,1.85,83,72,374,1924,1,0,-1,-1,-1
3910,3,22,6,5,3,8,4,2,1,258,2142,FALSE,8.3,1.9,2.4,1.98,88,72,241,1989,5,0,2012,0,0
3911,6,0,0,0,0,0,0,0,0,38,201,FALSE,1,1,0.8,1.96,82,72,19,1997,2,0,-1,-1,-1
3912,3,24,6,3,2,9,4,2,1,454,5833,FALSE,12.8,3.3,6.2,2.01,95,72,281,1968,7,4,1990,1,7
3914,1,0,0,0,0,0,0,0,0,16,23,FALSE,0.9,0,0.3,2.13,100,44,322,1999,1,0,2020,2,44
3915,6,14,5,6,4,5,3,4,1,273,3450,FALSE,21.1,4.1,2.6,1.91,82,72,178,1999,4,0,2018,1,24
3918,6,12,5,7,2,6,3,0,1,217,1832,FALSE,8.4,2.2,2,1.96,91,72,331,1949,4,0,1972,1,11
3921,3,0,0,0,0,0,0,0,0,65,509,FALSE,7.8,2.4,2.8,1.96,100,72,429,1938,1,0,1960,7,54
3924,2,0,0,0,0,0,0,0,0,135,1031,FALSE,7.6,1,5,2.08,112,72,216,1990,5,0,-1,-1,-1
3925,1,0,0,0,0,0,0,0,0,93,268,FALSE,3.4,0.5,4.7,2.08,113,72,549,1998,1,0,2021,2,58
3926,6,0,0,0,0,0,0,0,0,12,30,FALSE,2.5,1.7,1.1,1.85,77,72,343,1955,1,0,1977,5,103
3927,3,6,3,0,1,2,0,2,0,356,2326,FALSE,6.5,0.8,2.9,2.03,103,72,163,1988,6,1,2011,2,33
3928,6,0,0,0,0,0,0,0,0,37,90,FALSE,2.4,0.8,0.9,1.83,84,72,596,1985,2,0,2008,2,42
3929,3,0,0,0,0,0,0,0,0,148,612,FALSE,4.1,0.6,3.2,2.06,103,72,200,1989,3,0,2011,1,18
3930,3,5,3,1,0,2,0,1,1,243,954,FALSE,3.9,0.4,3.7,2.03,104,72,361,1981,6,0,-1,-1,-1
3932,6,0,0,0,0,0,0,0,0,12,13,FALSE,1.1,0.3,0.2,1.78,75,72,376,1929,2,0,1951,1,4
3933,0,0,0,0,0,0,0,0,0,23,44,FALSE,1.9,0.3,1.5,2.03,86,40,291,2000,3,0,2019,2,37
3934,3,0,0,0,0,0,0,0,0,43,91,FALSE,2.1,0.6,1.4,2.03,95,72,416,1962,1,0,1984,2,38
3935,6,0,0,0,0,0,0,0,0,24,54,FALSE,2.3,1.4,0.6,1.83,84,72,304,1990,1,0,2013,2,56
3936,6,7,1,3,0,3,1,0,0,600,6652,FALSE,11.1,6.5,2.5,1.85,82,72,331,1964,10,2,1986,1,22
3937,6,6,6,6,2,3,2,0,1,203,1884,FALSE,9.3,2.6,3.3,1.91,86,72,319,1952,4,0,1974,9,160
3938,0,8,6,1,1,3,4,0,2,608,2876,FALSE,4.7,0.5,4.7,2.06,116,72,45,1976,14,0,1998,1,22
3939,3,12,8,3,3,4,6,0,1,145,660,FALSE,4.6,1,4.2,1.96,88,72,318,1952,2,0,1974,3,44
3940,6,24,0,5,0,11,10,0,0,341,2800,FALSE,8.2,2.6,3.3,1.8,82,72,338,1926,6,0,1951,-1,-1
3942,3,6,6,0,1,3,1,0,2,259,1450,FALSE,5.6,0.6,3,2.01,116,72,647,1970,9,0,-1,-1,-1
3943,1,0,0,0,0,0,0,0,0,28,147,FALSE,5.3,0.9,5.3,2.11,95,72,488,1928,1,0,1951,4,31
3944,6,0,0,0,0,0,0,0,0,63,225,FALSE,3.6,0.8,1.1,1.96,93,72,440,1960,1,0,1982,2,43
3945,0,3,2,0,1,1,2,1,0,66,173,FALSE,2.6,0.5,1.1,2.03,100,72,315,1980,4,0,2002,2,53
3946,6,5,1,3,1,1,2,1,0,218,1189,FALSE,5.5,3,2.1,1.91,93,72,550,1988,6,0,-1,-1,-1
3947,6,27,11,5,3,11,7,0,0,755,10571,FALSE,14,2.5,7.4,1.96,88,72,187,1942,11,6,1965,1,4
3948,3,0,0,0,0,0,0,0,0,20,38,FALSE,1.9,0.1,0.7,2.08,108,59,52,1983,2,0,2005,2,58
3949,6,0,0,0,0,0,0,0,0,31,73,FALSE,2.4,0.5,0.4,1.93,91,72,401,1962,1,0,1984,2,41
3950,3,0,0,0,0,0,0,0,0,29,87,FALSE,3,0.6,1.5,2.08,98,58,47,2000,3,0,2019,2,39
3951,6,0,0,0,0,0,0,0,0,17,51,FALSE,3,0.9,1.4,1.93,93,72,300,1999,2,0,-1,-1,-1
3953,6,27,11,12,4,9,10,7,3,581,6141,FALSE,11.5,6.3,3.1,1.93,100,72,410,1994,8,6,2014,1,6
3954,6,21,0,1,0,10,7,0,0,261,3316,FALSE,12.7,2.3,2.8,1.85,88,72,17,1918,6,0,-1,-1,-1
3955,6,0,0,0,0,0,0,0,0,118,726,FALSE,6.2,2.5,0,1.91,86,72,251,1922,2,0,-1,-1,-1
3956,6,26,0,8,0,12,10,0,0,719,8482,FALSE,11.8,2.4,2.2,1.85,82,72,274,1936,10,2,1958,15,85
3957,1,0,0,0,0,0,0,0,0,30,205,FALSE,6.8,0.7,4.8,2.13,100,72,539,1949,2,0,1971,3,42
3959,3,27,10,4,4,13,5,0,2,865,10882,FALSE,12.6,2,4.2,1.96,88,72,575,1946,11,0,1969,1,6
3960,6,0,0,0,0,0,0,0,0,13,37,FALSE,2.8,1.1,2.5,1.93,86,72,617,1937,2,0,1959,3,18
3961,3,24,9,4,6,10,8,0,5,564,8107,FALSE,14.4,1.4,5.8,2.08,111,72,437,1965,9,2,1988,1,3
3964,6,0,0,0,0,0,0,0,0,224,1140,FALSE,5.1,2.8,1.3,1.91,86,72,133,1970,3,0,1992,2,34
3966,3,0,0,0,0,0,0,0,0,46,134,FALSE,2.9,1.1,1.3,1.98,95,72,123,1964,2,0,1986,5,97
3967,3,0,0,0,0,0,0,0,0,403,3080,FALSE,7.6,0.8,3.9,2.01,120,72,60,1983,6,1,2006,2,36
3968,3,0,0,0,0,0,0,0,0,48,73,FALSE,1.5,0.1,0,1.91,82,72,583,1920,1,0,-1,-1,-1
3969,6,12,3,2,1,5,4,0,1,408,5232,FALSE,12.8,2.1,3.2,1.98,93,72,304,1961,9,3,1982,2,35
3970,6,0,0,0,0,0,0,0,0,54,283,FALSE,5.2,0.9,0.6,1.83,73,72,147,1951,1,0,1974,2,19
3972,6,0,0,0,0,0,0,0,0,61,165,FALSE,2.7,0.8,1.1,2.01,98,72,498,1983,2,0,2004,2,34
3973,3,0,0,0,0,0,0,0,0,296,2356,FALSE,8,1.4,4.2,2.08,100,72,343,1969,5,0,1991,1,6
3974,6,0,0,0,0,0,0,0,0,15,44,FALSE,2.9,1.5,1.6,1.91,92,72,343,1997,0,0,-1,-1,-1
3975,3,0,0,0,0,0,0,0,0,11,28,FALSE,2.5,0.8,2.4,1.98,82,72,234,1929,1,0,1951,1,6
3976,1,30,10,2,4,13,8,0,7,562,7541,FALSE,13.4,1.4,10.6,2.16,113,72,275,1949,8,1,1971,1,3
3977,1,2,0,0,0,1,0,0,0,63,168,FALSE,2.7,0.3,2.1,2.06,107,72,173,1945,2,0,1968,3,32
3978,3,25,0,6,0,10,6,0,0,524,4097,FALSE,7.8,1.8,6.2,1.96,88,72,625,1947,8,0,1968,4,50
3980,6,11,6,6,3,5,2,1,1,762,5573,FALSE,2.5,2.3,1.3,1.83,79,72,605,1988,12,0,-1,-1,-1
3981,6,28,10,6,5,10,9,8,2,977,12148,FALSE,12.4,2.1,3.1,1.98,100,72,377,1985,17,5,2004,1,18
3982,1,3,2,0,0,1,2,0,1,108,329,FALSE,3,0.6,1.6,2.11,113,72,300,1977,5,0,2000,2,45
3983,4,3,2,1,0,1,0,1,0,146,1165,FALSE,9.4,1,5.8,2.06,98,72,317,2000,2,0,2020,1,10
3984,0,10,7,1,2,4,5,2,2,616,3777,FALSE,6.1,0.7,3.4,2.13,109,72,130,1986,11,1,2007,1,20
3986,3,0,0,0,0,0,0,0,0,76,219,FALSE,2.9,0.6,2.5,2.06,102,72,405,1958,2,0,1981,3,54
3987,4,19,13,3,2,8,6,1,5,1030,11208,FALSE,10.9,1,6.4,2.08,102,72,317,1975,17,3,1995,1,1
3988,0,29,18,9,4,11,12,4,7,894,12996,FALSE,14.5,3.1,7.4,2.06,102,72,402,1985,13,4,2004,1,17
3989,6,0,0,0,0,0,0,0,0,42,138,FALSE,3.3,1,0.8,1.91,82,72,308,1964,1,0,1986,2,45
3990,6,32,7,12,3,13,8,7,2,737,9397,FALSE,12.8,5.5,2,1.91,77,72,380,1965,10,2,1987,1,6
3991,3,0,0,0,0,0,0,0,0,183,1218,FALSE,6.7,2.2,1.5,1.91,91,72,304,1969,3,0,1991,1,19
3992,3,18,23,6,3,8,4,0,4,883,5904,FALSE,6.7,1.1,9.2,2.03,98,72,11,1958,13,3,1980,2,24
3993,3,0,0,0,0,0,0,0,0,15,33,FALSE,2.2,0.2,2.2,2.08,107,72,316,1980,3,0,1999,1,29
3994,3,7,9,3,1,2,3,0,2,449,2527,FALSE,5.6,1.5,7.1,2.03,109,72,446,1972,8,0,1994,2,35
3996,3,0,0,0,0,0,0,0,0,17,51,FALSE,3,0.6,1.3,2.03,88,72,303,1976,2,0,2000,2,35
3997,6,0,0,0,0,0,0,0,0,84,277,FALSE,3.3,1.2,1,1.88,84,72,163,1988,3,0,2011,1,21
3998,3,12,8,2,1,6,4,0,1,375,3951,FALSE,10.5,1.8,3.8,1.96,95,72,265,1964,6,0,1986,2,41
3999,6,37,9,8,3,17,9,0,3,659,9924,FALSE,15.1,3.9,3,1.93,84,72,471,1952,9,2,1974,2,29
4000,6,29,1,13,5,13,10,0,0,976,16262,FALSE,16.7,4.6,3.7,1.91,82,72,76,1948,12,2,1971,7,104
4001,3,0,0,0,0,0,0,0,0,66,99,FALSE,1.5,0.1,1.8,2.08,109,72,540,1970,2,0,1992,2,31
4002,6,10,3,4,2,4,2,1,0,229,1135,FALSE,5,1.8,1.3,1.8,75,72,578,1955,7,0,1977,3,65
4004,3,0,0,0,0,0,0,0,0,46,315,FALSE,6.8,1.3,1.4,1.93,91,72,578,1955,2,0,1977,3,48
4005,7,35,10,9,4,13,12,7,3,942,13430,FALSE,14.3,3.1,3.2,2.03,100,72,331,1969,15,5,1991,1,5
4010,6,0,0,0,0,0,0,0,0,78,357,FALSE,4.6,3.6,1.7,1.88,77,72,343,1953,4,0,1976,2,18
4011,6,0,0,0,1,0,0,0,0,13,48,FALSE,3.7,0.9,1.2,1.91,93,72,554,1999,3,0,2018,1,16
4012,6,0,0,0,0,0,0,0,0,270,2791,FALSE,8.8,4.8,3.1,1.88,93,72,383,1997,5,1,2017,1,9
4013,3,0,0,0,0,0,0,0,0,79,1010,FALSE,12.8,1.3,7.2,2.11,100,72,28,2003,0,0,2022,1,3
4014,1,34,14,7,4,13,10,1,4,867,12871,FALSE,14.8,1.4,6.1,2.24,120,72,313,1966,12,3,1988,1,2
4015,1,4,2,0,1,1,4,0,3,194,554,FALSE,2.9,0.3,2.2,2.13,113,72,97,1962,7,0,1985,2,25
4016,3,0,0,0,0,0,0,0,0,40,131,FALSE,3.3,1.2,2.5,1.91,98,72,376,1929,1,0,1953,-1,-1
4018,6,19,4,3,1,7,2,5,2,601,3672,FALSE,6.1,1.1,2.3,1.98,97,72,369,1991,10,0,2013,1,20
4019,6,23,8,13,5,9,9,3,1,846,5791,FALSE,6.8,5,2.5,1.91,93,72,331,1973,14,3,1995,2,43
4020,6,26,6,4,3,12,4,0,2,964,11755,FALSE,12.2,2.9,2.8,1.96,94,72,145,1944,13,0,1966,2,14
4021,5,2,1,0,0,1,0,0,0,211,1333,FALSE,6.3,1.1,2.3,1.98,102,72,368,1983,5,0,2004,1,16
4022,6,15,0,0,0,6,6,0,0,60,346,FALSE,5.8,1.6,0,1.83,82,72,401,1920,1,0,-1,-1,-1
4023,6,25,8,11,3,11,7,3,2,821,10902,FALSE,13.3,4.3,2.6,1.91,90,72,578,1953,11,0,1975,1,16
4024,6,0,0,0,0,0,0,0,0,192,1619,FALSE,8.4,1.8,4.1,1.91,84,72,148,1934,4,0,1956,1,6
4025,3,0,0,0,0,0,0,0,0,56,614,FALSE,11,2.5,5.3,2.03,104,50,45,2003,0,0,2022,1,9
4027,0,0,0,0,0,0,0,0,0,115,584,FALSE,5.1,2,1.1,1.85,84,72,122,1978,2,0,2001,2,32
4029,3,16,8,2,3,8,6,0,1,495,3415,FALSE,6.9,1.2,3.4,2.06,112,40,605,1978,9,3,2002,2,49
4030,3,0,0,0,0,0,0,0,0,213,1734,FALSE,8.1,1.3,4.7,2.03,102,72,405,1948,3,0,1970,2,26
4033,3,0,0,0,0,0,0,0,0,76,219,FALSE,2.9,0.2,2.8,2.08,113,57,87,1981,4,0,2004,2,47
4034,0,0,0,0,0,0,0,0,0,16,58,FALSE,3.6,0.3,3.3,2.06,102,72,304,1997,2,0,2018,2,56
4035,6,2,1,1,0,0,2,0,0,259,2505,FALSE,9.7,2.2,2.5,1.96,86,72,163,1957,5,0,1979,1,16
4036,6,4,1,1,0,1,2,0,0,31,85,FALSE,2.7,0.9,0.7,1.93,88,30,421,1982,1,0,2004,2,50
4037,3,0,0,0,0,0,0,0,0,150,1167,FALSE,7.8,0.9,4.9,1.98,99,72,155,1932,3,0,1955,3,19
4038,6,22,5,11,5,8,8,1,1,836,7557,FALSE,9,5,2.1,1.88,79,72,595,1958,12,1,1980,4,75
4039,3,17,0,3,0,5,7,0,0,479,4161,FALSE,8.7,1.9,4,1.96,93,72,625,1925,8,0,1948,-1,-1
4040,3,3,0,0,0,1,1,0,0,169,852,FALSE,5,0.8,0,1.93,91,72,595,1920,4,0,-1,-1,-1
4041,4,22,9,2,1,7,5,3,2,705,5592,FALSE,7.9,0.7,4.1,2.08,116,72,196,1987,11,0,2008,1,16
4042,3,0,0,0,0,0,0,0,0,95,642,FALSE,6.8,1,4.3,2.03,111,72,595,1997,3,0,2018,1,30
4043,3,0,0,0,0,0,0,0,0,48,346,FALSE,7.2,1,3.2,1.98,95,72,392,1964,2,0,-1,-1,-1
4045,1,15,15,1,2,6,5,0,4,640,3354,FALSE,5.2,0.3,5.4,2.13,132,72,304,1968,12,1,1990,1,6
4047,1,0,0,1,0,0,0,0,0,10,18,FALSE,1.8,0,2.4,2.13,102,72,573,1945,1,0,-1,-1,-1
4048,2,19,13,7,4,7,11,0,4,355,2816,FALSE,7.9,1.2,5,2.11,111,9,41,1985,8,1,2007,1,28
4049,1,7,0,0,0,3,1,0,0,278,2012,FALSE,7.2,1,4.6,2.06,100,72,625,1932,4,0,1954,4,34
4050,6,35,10,10,5,13,15,7,3,913,16712,FALSE,18.3,4,4.1,1.96,88,72,5,1970,14,3,1992,1,24
4051,3,16,10,5,2,7,11,0,2,169,873,FALSE,5.2,1.3,2.3,2.01,104,72,243,1959,5,0,1981,4,81
4052,6,4,2,1,0,2,0,0,0,18,44,FALSE,2.6,0.5,0.9,1.93,92,72,544,2002,1,0,2021,1,28
4056,3,31,11,8,3,11,11,4,2,970,16409,FALSE,16.9,3.3,3.2,1.98,99,72,380,1974,19,3,1995,1,3
4057,6,9,3,3,2,3,3,0,0,347,1781,FALSE,5.1,1.5,1.5,1.91,84,72,446,1951,6,0,1974,2,35
4058,3,16,0,4,0,7,5,0,0,522,4860,FALSE,9.3,1.7,4.7,2.01,91,72,631,1941,8,0,1965,1,3
4060,3,11,0,1,0,5,6,0,0,74,578,FALSE,7.8,1,2,1.85,84,72,107,1921,2,0,-1,-1,-1
4061,0,0,0,0,0,0,0,0,0,33,88,FALSE,2.7,0.2,1.2,1.96,86,72,163,1999,2,0,2020,2,54
4062,6,0,0,0,0,0,0,0,0,192,1200,FALSE,6.3,2,1.4,1.96,77,72,543,1961,3,0,1984,1,15
4063,6,30,11,12,5,11,11,7,1,866,10829,FALSE,12.5,3.6,2.5,1.96,86,72,410,1965,13,2,-1,-1,-1
4064,6,0,0,0,0,0,0,0,0,17,14,FALSE,0.8,0.4,0.6,1.98,86,72,437,1954,1,0,1976,4,52
4065,6,3,3,2,0,1,2,1,0,343,2290,FALSE,6.7,1.5,2,1.98,94,13,330,1993,7,0,2014,1,8
4066,3,10,0,3,0,3,5,0,0,265,1237,FALSE,4.7,0.9,3.8,2.01,93,72,562,1936,5,0,1958,9,64
4067,6,17,6,4,5,7,8,0,1,610,5009,FALSE,8.2,2.8,2.9,1.96,82,72,274,1949,9,0,1971,3,37
4069,1,0,0,0,0,0,0,0,0,270,1118,FALSE,4.1,0.3,4.4,2.16,116,28,581,1976,7,0,1998,1,27
4071,6,0,0,0,0,0,0,0,0,38,71,FALSE,1.9,1,0.6,1.88,79,72,448,1966,2,0,1988,2,31
4072,6,13,0,0,0,5,7,0,0,72,743,FALSE,10.3,2.9,5.2,1.91,84,72,401,1933,1,0,1955,2,7
4073,0,0,0,0,0,0,0,0,0,22,71,FALSE,3.2,0.5,2,2.01,95,72,22,1973,3,0,-1,-1,-1
4074,3,26,14,8,3,11,7,4,2,554,4738,FALSE,8.6,2.9,4.1,1.96,95,72,119,1990,11,0,2010,2,40
4076,6,6,3,2,0,2,2,0,0,238,1297,FALSE,5.4,1.2,1.4,1.96,88,72,220,1959,5,0,1982,1,17
4078,3,3,3,0,0,1,2,1,0,165,876,FALSE,5.3,0.5,3.3,1.98,104,72,426,1997,2,0,-1,-1,-1
4080,5,19,5,5,3,5,6,5,2,824,5930,FALSE,7.2,1.6,2.2,1.96,99,72,610,1981,14,0,2000,1,23
4083,4,0,0,0,0,0,0,0,0,189,1693,FALSE,11.3,1.4,8.1,2.03,113,72,607,2001,2,1,2020,1,16
4084,3,0,0,0,0,0,0,0,0,15,40,FALSE,2.7,0.1,2.1,2.03,108,72,86,1973,1,0,1997,2,35
4085,3,6,1,2,2,2,2,1,1,270,2005,FALSE,7.4,1.3,4,2.03,104,72,134,1968,5,1,-1,-1,-1
4086,1,4,3,0,0,2,0,0,1,286,623,FALSE,2.2,0.3,3.2,2.08,104,72,84,1975,9,0,-1,-1,-1
4088,1,10,9,1,2,5,2,0,3,203,641,FALSE,3.2,0.5,3.3,2.11,118,72,637,1985,5,0,-1,-1,-1
4089,1,22,13,2,2,11,7,0,1,403,5323,FALSE,13.2,2.3,7.8,2.11,111,72,343,1960,5,1,1983,1,2
4090,6,22,8,5,2,7,14,1,2,586,5946,FALSE,10.1,2,3.4,1.96,95,72,596,1970,11,0,1992,1,13
4091,6,0,0,0,0,0,0,0,0,32,141,FALSE,4.4,1.9,1.6,1.88,84,72,511,1937,1,0,1960,8,56
4092,3,0,0,0,0,0,0,0,0,25,77,FALSE,3.1,0.7,1.6,1.96,95,72,511,1939,1,0,1961,1,2
4093,3,0,0,0,0,0,0,0,0,22,44,FALSE,2,0.2,1,2.03,100,72,129,1962,2,0,1985,4,75
4095,6,34,11,24,6,13,16,3,3,1504,19711,TRUE,13.1,10.5,2.7,1.85,79,72,222,1962,19,27,1984,1,16
4096,3,39,12,5,3,14,14,6,2,804,13647,FALSE,17,1.8,4.7,2.08,104,58,419,1977,14,5,1996,1,14
4098,3,12,7,2,1,3,6,0,3,42,130,FALSE,3.1,0.4,1.5,2.08,100,72,262,1963,2,0,1985,2,33
4099,0,0,0,0,0,0,0,0,0,28,67,FALSE,2.4,0.3,1.4,2.06,116,72,544,1994,4,0,2014,2,35
4100,3,12,0,2,0,3,6,0,0,202,3315,TRUE,16.4,5.3,17.3,2.01,105,72,513,1933,3,5,1955,1,2
4101,6,0,0,0,0,0,0,0,0,23,102,FALSE,4.4,1.7,0,1.85,82,72,155,1920,1,0,-1,-1,-1
4103,6,2,1,2,0,1,2,0,0,70,80,FALSE,1.1,1.1,1.1,1.98,91,72,558,1988,4,0,-1,-1,-1
4104,5,0,0,0,0,0,0,0,0,60,143,FALSE,2.4,0.4,1.4,1.98,102,72,20,1977,4,0,-1,-1,-1
4105,6,25,8,14,2,10,8,5,2,878,11763,FALSE,13.4,6.1,3.5,1.78,78,72,19,1973,14,5,1995,1,7
4106,6,10,1,0,1,4,2,2,0,157,1260,FALSE,8,1,1.4,1.85,79,72,19,1982,4,0,2005,2,31
4107,4,42,21,4,3,16,18,1,5,846,15994,FALSE,18.9,1.2,7.8,2.08,111,72,139,1982,15,20,2002,1,9
4108,3,0,0,0,0,0,0,0,0,25,76,FALSE,3,0.5,2.4,1.93,98,72,20,1948,1,0,1972,2,22
4109,6,0,1,0,0,0,0,0,0,33,73,FALSE,2.2,0.9,0.8,1.96,91,72,317,1985,2,0,2007,2,59
4110,1,14,0,4,0,5,5,0,0,231,1977,FALSE,8.6,1.1,9.9,2.08,107,72,63,1940,3,0,1964,4,34
4112,6,14,6,5,2,4,5,2,1,501,3780,FALSE,7.5,2.4,2.6,1.91,99,72,365,1973,10,0,-1,-1,-1
4113,0,9,7,1,2,4,2,0,1,281,1281,FALSE,4.6,0.4,2.7,2.08,100,72,543,1970,9,0,-1,-1,-1
4114,0,30,10,17,4,12,10,2,2,1094,14463,FALSE,13.2,7.3,3.7,1.91,84,72,148,1966,17,3,1988,1,19
4116,3,3,0,0,0,1,0,1,0,46,82,FALSE,1.8,0.5,1.8,2.08,118,72,348,1958,2,0,1980,8,168
4117,3,18,16,2,1,6,7,0,1,456,3088,FALSE,6.8,0.6,4.9,2.06,109,72,648,1968,10,0,1990,2,47
4118,6,0,0,0,0,0,0,0,0,13,60,FALSE,4.6,1.1,1.2,1.93,86,72,117,1968,2,0,1991,2,43
4120,7,20,11,5,3,7,4,5,2,189,1885,FALSE,11.5,2.1,3.2,1.96,98,72,148,1996,3,0,-1,-1,-1
4121,0,20,5,6,4,7,9,2,1,651,8185,FALSE,12.6,3.6,2.9,1.96,93,72,176,1986,10,3,2007,1,15
4122,3,2,0,0,0,1,0,0,0,148,783,FALSE,5.3,0.8,0,1.88,84,72,148,1923,3,0,1947,-1,-1
4123,6,30,0,0,0,9,14,0,0,166,1181,FALSE,7.1,1.1,0,1.78,77,72,454,1920,3,0,-1,-1,-1
4124,6,0,0,0,0,0,0,0,0,101,1088,FALSE,9.9,2.9,3,1.96,93,72,222,2001,1,0,2021,1,5
4125,1,0,0,0,0,0,0,0,0,30,42,FALSE,1.4,0.1,1.4,2.06,102,72,334,1945,1,0,-1,-1,-1
4126,0,21,11,3,1,9,2,2,1,269,2893,FALSE,10.8,1.8,7.5,2.06,118,72,405,1992,5,1,2012,1,21
4127,3,0,0,0,0,0,0,0,0,83,278,FALSE,3.3,0.3,1,2.03,109,72,216,1988,5,0,2009,2,35
4128,6,6,6,1,0,2,2,0,0,161,997,FALSE,7.1,1.3,1.5,1.93,89,72,648,1995,4,0,2017,2,52
4130,6,0,0,0,0,0,0,0,0,10,6,FALSE,0.6,0.2,0,2.06,93,14,46,1985,2,0,2007,2,40
4131,6,0,0,0,0,0,0,0,0,113,874,FALSE,7.7,2,2.5,1.85,82,72,251,1929,2,0,1951,1,9
4132,1,2,0,0,0,1,0,0,0,102,173,FALSE,1.7,0.2,1,2.18,118,16,507,1980,8,0,1998,2,35
4133,6,14,2,7,3,6,2,1,0,502,3886,FALSE,7.7,2.9,1.1,1.88,77,72,343,1961,9,0,1983,1,16
4134,6,21,11,6,3,8,3,4,0,657,5654,FALSE,8.6,3.8,3.4,1.96,91,72,200,1973,11,0,1995,1,17
4135,3,2,0,2,0,1,0,0,0,58,178,FALSE,3.1,0.6,1.6,1.93,95,72,298,1929,2,0,1952,-1,-1
4136,6,0,0,0,0,0,0,0,0,46,272,FALSE,5.9,1,1.1,1.91,86,72,429,1961,2,0,1983,7,152
4137,6,5,2,2,1,1,3,0,1,168,761,FALSE,4.5,1.7,0.9,1.88,84,72,414,1967,3,0,1991,2,49
4138,3,3,0,0,0,1,1,0,0,58,265,FALSE,4.6,0.5,4.5,2.03,100,72,552,1933,1,0,1958,1,7
4139,3,3,2,1,0,0,3,0,0,75,169,FALSE,2.3,0.7,2.9,2.06,118,72,448,1997,4,0,2017,1,26
4140,3,4,0,0,0,2,2,0,0,63,100,FALSE,1.6,0.5,1.7,1.98,95,72,155,1930,1,0,1953,-1,-1
4141,3,0,0,0,0,0,0,0,0,39,175,FALSE,4.5,0.5,2.3,1.93,98,72,352,1934,1,0,1956,-1,-1
4142,3,16,9,3,1,5,6,0,2,233,1516,FALSE,6.5,0.6,4.5,2.03,122,72,216,1982,5,0,2003,1,9
4144,1,0,0,0,0,0,0,0,0,97,416,FALSE,4.3,0.2,3.9,2.16,122,72,37,1985,5,0,2004,1,12
4145,4,13,8,1,2,6,4,0,3,547,4582,FALSE,8.4,0.5,4.6,2.08,100,72,300,1979,10,0,2000,1,2
4149,6,0,0,0,0,0,0,0,0,15,15,FALSE,1,0,0,1.78,79,72,625,1921,1,0,-1,-1,-1
4150,0,0,0,0,0,0,0,0,0,32,180,FALSE,5.6,1.9,1.4,1.8,76,72,639,1993,2,0,-1,-1,-1
4152,1,0,0,0,0,0,0,0,0,70,153,FALSE,2.2,0.2,2.4,2.11,104,72,32,1968,1,0,-1,-1,-1
4153,7,26,8,7,2,9,9,6,2,651,9195,FALSE,14.1,2.4,4,2.01,109,72,329,1977,11,1,1999,1,6
4154,1,6,7,1,1,2,2,0,1,247,1233,FALSE,5,0.7,3.6,2.13,117,16,412,1970,6,2,1991,2,51
4156,3,0,0,0,0,0,0,0,0,17,47,FALSE,2.8,0.1,2.1,2.08,118,72,437,1985,2,0,2005,2,42
4157,6,18,0,0,0,7,4,0,0,70,633,FALSE,9,2.3,0,1.83,73,72,374,1925,2,0,-1,-1,-1
4158,2,0,0,0,0,0,0,0,0,43,103,FALSE,2.4,0.7,2.8,2.11,122,58,413,1973,1,1,1995,2,31
4159,3,27,20,6,4,12,9,0,5,280,3533,FALSE,12.6,1,10,2.13,104,72,330,1964,6,3,1986,1,7
4160,3,0,0,0,0,0,0,0,0,179,1996,FALSE,9.1,2.7,3.8,1.96,104,72,405,1995,2,1,-1,-1,-1
4161,6,32,8,4,3,16,6,0,2,262,2508,FALSE,9.6,1.9,2.6,1.93,84,72,314,1953,4,0,1976,2,21
4162,5,50,15,13,6,17,17,8,4,439,9865,FALSE,30.1,4.6,8.8,2.03,95,72,163,1998,5,15,2017,1,3
4163,1,0,0,0,0,0,0,0,0,13,33,FALSE,2.5,0.3,2.5,2.21,120,11,225,1992,3,0,2014,2,43
4164,6,0,0,0,0,0,0,0,0,21,144,FALSE,6.9,2,1.6,1.93,79,72,415,1965,1,0,1988,2,44
4165,6,0,0,0,0,0,0,0,0,330,4064,FALSE,12.3,4.5,2.4,1.88,84,72,444,1951,6,1,1972,2,23
4166,6,3,2,4,1,1,1,0,0,98,266,FALSE,2.7,0.9,1.1,1.96,88,72,8,1982,3,0,-1,-1,-1
4167,6,0,0,0,0,0,0,0,0,88,385,FALSE,4.4,0.8,1.6,1.96,82,72,559,1948,2,0,1970,2,27
4168,6,0,1,1,0,0,0,0,0,71,448,FALSE,6.3,2.9,1.4,1.91,77,72,557,1994,3,0,2016,-1,-1
4169,3,0,0,0,0,0,0,0,0,17,51,FALSE,3,0.3,0.6,1.91,86,72,172,1967,1,0,-1,-1,-1
4170,6,0,0,0,0,0,0,0,0,56,179,FALSE,3.2,2,1.5,1.93,79,72,554,1960,2,0,1982,2,42
4172,0,0,0,0,0,0,0,0,0,65,351,FALSE,5.4,0.7,1.7,1.93,95,72,106,1986,2,0,2009,2,32
